population,name,code,region_code,province_code,municipality_code
1653,Villa Pascua,30,20,205,20
1014,Aklan Village,31,20,205,20
839,Gregorio Pimentel,32,20,205,20
588,Don Faustino Pagaduan,33,20,205,20
942,Abbag,1,20,205,20
2434,Balligui,3,20,205,20
1131,Divisoria Sur,4,20,205,20
1436,Buenavista,5,20,205,20
1911,Cabaruan,6,20,205,20
798,Cabua-an,7,20,205,20
773,Cofcaville,8,20,205,20
926,Diduyon,9,20,205,20
3112,Dipintin,10,20,205,20
654,Divisoria Norte,11,20,205,20
1435,Dumabato Norte,12,20,205,20
1461,Dumabato Sur,13,20,205,20
2155,Lusod,14,20,205,20
681,Manglad,15,20,205,20
808,Pedlisan,16,20,205,20
3007,Poblacion Norte,17,20,205,20
1045,San Bernabe,19,20,205,20
634,San Dionisio I,21,20,205,20
1082,San Martin,23,20,205,20
1231,San Pedro,24,20,205,20
502,San Salvador,25,20,205,20
1118,Santo Niño,26,20,205,20
599,Santo Tomas,27,20,205,20
904,Villa Gracia,28,20,205,20
2405,Villa Hermosa Sur,29,20,205,20
1732,Villa Hermosa Norte,30,20,205,20
640,Ysmael,32,20,205,20
539,Villa Agullana,34,20,205,20
2135,Poblacion Sur,36,20,205,20
527,Villa Jose V Ylanan,37,20,205,20
1207,Jose Ancheta,38,20,205,20
979,Santa Maria,39,20,205,20
1338,Dibul,1,20,205,20
3299,La Paz,2,20,205,20
2978,Magsaysay ,3,20,205,20
3336,Rizal ,4,20,205,20
1578,Salvacion,5,20,205,20
1469,Santo Tomas,6,20,205,20
1026,Tres Reyes,7,20,205,20
1060,Cardenas,8,20,205,20
1053,Gamis,9,20,205,20
1674,Anak,1,20,205,20
1320,Dipantan,2,20,205,20
2343,Dissimungal,3,20,205,20
1766,Guino,4,20,205,20
499,La Conwap,5,20,205,20
1952,Landingan,6,20,205,20
628,Mataddi,7,20,205,20
711,Matmad,8,20,205,20
1087,Old Gumiad,9,20,205,20
3035,Ponggo,10,20,205,20
4037,San Dionisio II,11,20,205,20
568,San Pugo,12,20,205,20
817,San Ramos,13,20,205,20
2093,Sangbay,14,20,205,20
1444,Wasid,15,20,205,20
1425,Asaklat,16,20,205,20
843,Bangkal,1,30,300,30
5627,Calaylayan ,2,30,300,30
7280,Capitangan,3,30,300,30
5707,Gabon,4,30,300,30
2415,Laon ,6,30,300,30
9650,Mabatang,7,30,300,30
3387,Omboy,8,30,300,30
3832,Salian,10,30,300,30
4243,Wawa ,11,30,300,30
2135,Bagumbayan ,1,30,300,30
3460,Banawang,2,30,300,30
752,Binuangan,3,30,300,30
2814,Binukawan,4,30,300,30
1920,Ibaba,6,30,300,30
1884,Ibis,7,30,300,30
3729,Pag-asa,8,30,300,30
3480,Parang,9,30,300,30
862,Paysawan,10,30,300,30
710,Quinawan,12,30,300,30
1511,San Antonio,13,30,300,30
3468,Saysain,14,30,300,30
1321,Tabing-Ilog ,15,30,300,30
3319,Atilano L. Ricardo,16,30,300,30
2067,Bagumbayan,1,30,300,30
2211,Cabog-Cabog,3,30,300,30
3320,Munting Batangas,4,30,300,30
9775,Cataning,5,30,300,30
7083,Central,6,30,300,30
11581,Cupang Proper,8,30,300,30
2031,Cupang West,9,30,300,30
1776,Dangcol,10,30,300,30
2277,Ibayo,11,30,300,30
725,Malabia,12,30,300,30
736,Poblacion,13,30,300,30
4287,Pto. Rivas Ibaba,14,30,300,30
1822,Pto. Rivas Itaas,15,30,300,30
6718,San Jose,16,30,300,30
2766,Sibacan,17,30,300,30
3844,Camacho,18,30,300,30
2181,Talisay,19,30,300,30
914,Tanato,20,30,300,30
9227,Tenejero,21,30,300,30
2852,Tortugas,22,30,300,30
12057,Tuyo,23,30,300,30
6388,Bagong Silang,24,30,300,30
2543,Cupang North,25,30,300,30
2322,Doña Francisca,26,30,300,30
2670,Lote,27,30,300,30
5053,Bangal,2,30,300,30
366,Bonifacio ,3,30,300,30
331,Burgos ,6,30,300,30
3651,Colo,7,30,300,30
3247,Daang Bago,8,30,300,30
1830,Dalao,9,30,300,30
265,Del Pilar ,10,30,300,30
528,Gen. Luna ,11,30,300,30
307,Gomez ,12,30,300,30
1913,Happy Valley,13,30,300,30
3082,Kataasan,14,30,300,30
1363,Layac,15,30,300,30
5953,Luacan,16,30,300,30
321,Mabini Proper ,17,30,300,30
726,Mabini Ext. ,18,30,300,30
2103,Magsaysay,19,30,300,30
3105,Naparing,20,30,300,30
6646,New San Jose,21,30,300,30
2485,Old San Jose,22,30,300,30
189,Padre Dandan ,23,30,300,30
2466,Pag-asa,24,30,300,30
4214,Pagalanggang,25,30,300,30
4555,Pinulot,26,30,300,30
4080,Pita,27,30,300,30
211,Rizal ,29,30,300,30
11011,Roosevelt,30,30,300,30
272,Roxas ,31,30,300,30
5192,Saguing,32,30,300,30
2953,San Benito,33,30,300,30
899,San Isidro ,34,30,300,30
7735,San Pablo,35,30,300,30
3784,San Ramon,36,30,300,30
1890,San Simon,37,30,300,30
3478,Santo Niño,38,30,300,30
1543,Sapang Balas,39,30,300,30
2699,Santa Isabel,40,30,300,30
858,Torres Bugauen ,41,30,300,30
4580,Tucop,42,30,300,30
372,Zamora ,43,30,300,30
114,Aquino,44,30,300,30
953,Bayan-bayanan,45,30,300,30
1953,Maligaya,46,30,300,30
888,Payangan,47,30,300,30
3283,Pentor,48,30,300,30
856,Tubo-tubo,49,30,300,30
3906,"Jose C. Payumo, Jr.",50,30,300,30
1705,A. Rivera ,1,30,300,30
2176,Almacen,2,30,300,30
3117,Bacong,3,30,300,30
7840,Balsic,4,30,300,30
2613,Bamban,5,30,300,30
437,Burgos-Soliman ,6,30,300,30
3000,Cataning ,7,30,300,30
10322,Culis,8,30,300,30
943,Daungan ,9,30,300,30
3287,Mabiga,10,30,300,30
5496,Mabuco,11,30,300,30
2025,Maite,12,30,300,30
3699,Mambog - Mandama,13,30,300,30
6556,Palihan,14,30,300,30
2421,Pandatung,15,30,300,30
631,Pulo,16,30,300,30
2151,Saba,17,30,300,30
2324,San Pedro ,19,30,300,30
896,Santo Cristo ,20,30,300,30
2640,Sumalo,21,30,300,30
6874,Tipo,23,30,300,30
4544,Judge Roman Cruz Sr.,24,30,300,30
1746,Sacrifice Valley,25,30,300,30
6869,Alangan,1,30,300,30
2089,Kitang I,2,30,300,30
6141,Kitang 2 & Luz,3,30,300,30
19946,Lamao,4,30,300,30
3191,Landing,6,30,300,30
653,Poblacion,7,30,300,30
5169,Reformista,8,30,300,30
5623,Townsite,9,30,300,30
544,Wawa,12,30,300,30
8905,Duale,13,30,300,30
6290,San Francisco de Asis,14,30,300,30
12852,St. Francis II,15,30,300,30
18868,Alas-asin,1,30,300,30
3389,Alion,2,30,300,30
5811,Batangas II,3,30,300,30
7665,Cabcaben,4,30,300,30
7189,Lucanin,5,30,300,30
4781,Baseco Country,6,30,300,30
8458,Poblacion,8,30,300,30
1481,San Carlos,9,30,300,30
6515,San Isidro,10,30,300,30
7267,Sisiman,11,30,300,30
15820,Balon-Anito,13,30,300,30
2663,Biaan,14,30,300,30
18803,Camaya,15,30,300,30
11503,Ipag,16,30,300,30
4939,Malaya,17,30,300,30
4442,Maligaya,18,30,300,30
13082,Mt. View,19,30,300,30
7203,Townsite,20,30,300,30
7122,Binaritan,1,30,300,30
6156,Mabayo,2,30,300,30
6756,Nagbalayong,3,30,300,30
7329,Poblacion,4,30,300,30
8031,Sabang,5,30,300,30
3119,Bagong Paraiso ,1,30,300,30
1263,Balut ,2,30,300,30
6378,Bayan ,3,30,300,30
1402,Calero ,4,30,300,30
927,Paking-Carbonero ,5,30,300,30
434,Centro II ,6,30,300,30
1788,Dona,7,30,300,30
2975,Kaparangan,8,30,300,30
530,Masantol,9,30,300,30
4746,Mulawin,10,30,300,30
2802,Pag-asa,11,30,300,30
2521,Palihan ,12,30,300,30
2269,Pantalan Bago ,13,30,300,30
5612,Pantalan Luma ,14,30,300,30
1305,Parang Parang ,15,30,300,30
491,Centro I ,16,30,300,30
1366,Sibul,17,30,300,30
583,Silahis,18,30,300,30
1632,Tala,19,30,300,30
2511,Talimundoc,20,30,300,30
4928,Tapulao,21,30,300,30
1672,Tenejero ,22,30,300,30
8138,Tugatog,23,30,300,30
698,Wawa ,24,30,300,30
1865,Apollo,25,30,300,30
3019,Kabalutan,26,30,300,30
2192,Maria Fe,27,30,300,30
625,Puksuan,28,30,300,30
2551,Tagumpay,29,30,300,30
516,Arellano ,1,30,300,30
1146,Bagumbayan ,2,30,300,30
1995,Balagtas ,3,30,300,30
1399,Balut ,4,30,300,30
1387,Bantan,7,30,300,30
7829,Bilolo,8,30,300,30
1807,Calungusan,9,30,300,30
1707,Camachile,10,30,300,30
1064,Daang Bago ,11,30,300,30
3069,Daang Bilolo ,12,30,300,30
8056,Daang Pare,13,30,300,30
5343,General Lim,14,30,300,30
4137,Kapunitan,16,30,300,30
1289,Lati ,17,30,300,30
1456,Lusungan ,18,30,300,30
3053,Puting Buhangin,20,30,300,30
3763,Sabatan,21,30,300,30
1332,San Vicente ,22,30,300,30
4394,Santo Domingo,24,30,300,30
1271,Villa Angeles ,27,30,300,30
977,Wakas ,28,30,300,30
1807,Wawa ,29,30,300,30
1974,Santa Elena,30,30,300,30
5414,Ala-uli,1,30,300,30
1466,Bagumbayan,3,30,300,30
1315,Balut I,5,30,300,30
1302,Balut II,6,30,300,30
484,Bantan Munti,7,30,300,30
1188,Burgos,9,30,300,30
2647,Del Rosario ,11,30,300,30
2816,Diwa,12,30,300,30
1316,Landing,13,30,300,30
2728,Liyang,14,30,300,30
3571,Nagwaling,16,30,300,30
5857,Panilao,19,30,300,30
1482,Pantingan,20,30,300,30
1311,Poblacion,21,30,300,30
1114,Rizal ,22,30,300,30
7179,Santa Rosa,23,30,300,30
1299,Wakas North,25,30,300,30
1461,Wakas South,26,30,300,30
2289,Wawa,27,30,300,30
2789,East Calaguiman ,1,30,300,30
1314,East Daang Bago ,2,30,300,30
3230,Ibaba ,3,30,300,30
3058,Imelda,4,30,300,30
4787,Lalawigan,5,30,300,30
2284,Palili,6,30,300,30
4456,San Juan ,8,30,300,30
936,San Roque ,9,30,300,30
2555,Santa Lucia,10,30,300,30
4638,Sapa,11,30,300,30
2289,Tabing Ilog,12,30,300,30
3639,Gugo,13,30,300,30
1534,West Calaguiman ,14,30,300,30
793,West Daang Bago ,15,30,300,30
2327,Banaban,1,30,301,30
910,Baybay,2,30,301,30
5560,Binagbag,3,30,301,30
2902,Donacion,5,30,301,30
5116,Encanto,6,30,301,30
1787,Laog,7,30,301,30
5552,Marungko,8,30,301,30
5256,Niugan,9,30,301,30
1738,Paltok,10,30,301,30
5940,Pulong Yantok,13,30,301,30
4747,San Roque ,14,30,301,30
5875,Santa Cruz ,15,30,301,30
2911,Santa Lucia,16,30,301,30
5132,Santo Cristo ,17,30,301,30
5910,Sulucan,18,30,301,30
3954,Taboc,19,30,301,30
8360,Borol 2nd,2,30,301,30
10780,Borol 1st,3,30,301,30
2081,Dalig,4,30,301,30
2711,Longos,5,30,301,30
13992,Panginay,7,30,301,30
7759,Pulong Gubat,8,30,301,30
9415,San Juan,9,30,301,30
17050,Santol,10,30,301,30
4870,Wawa ,11,30,301,30
4249,Bagong Nayon,1,30,301,30
3385,Barangca,2,30,301,30
3522,Calantipay,3,30,301,30
2123,Catulinan,4,30,301,30
10159,Concepcion,5,30,301,30
2226,Hinukay,6,30,301,30
12637,Makinabang,7,30,301,30
3332,Matangtubig,8,30,301,30
7235,Pagala,10,30,301,30
1863,Paitan,11,30,301,30
2648,Piel,12,30,301,30
6580,Pinagbarilan,13,30,301,30
10573,Poblacion,14,30,301,30
12547,Sabang,16,30,301,30
6739,San Jose,17,30,301,30
3967,San Roque,18,30,301,30
12638,Santa Barbara,19,30,301,30
9600,Santo Cristo,20,30,301,30
4324,Santo Niño,21,30,301,30
6437,Subic,22,30,301,30
5894,Sulivan,23,30,301,30
7767,Tangos,24,30,301,30
8809,Tarcan,25,30,301,30
5861,Tiaong,26,30,301,30
2979,Tibag,27,30,301,30
3023,Tilapayong,28,30,301,30
7353,Virgen delas Flores,30,30,301,30
1736,Antipona,1,30,301,30
3863,Bagumbayan,2,30,301,30
8841,Bambang,3,30,301,30
40700,Batia,4,30,301,30
3406,Biñang 1st,5,30,301,30
2113,Biñang 2nd,6,30,301,30
1566,Bolacan,7,30,301,30
11129,Bundukan,8,30,301,30
4018,Bunlo,9,30,301,30
4813,Caingin,10,30,301,30
8905,Duhat,11,30,301,30
1871,Igulot,12,30,301,30
14437,Lolomboy,13,30,301,30
709,Poblacion,14,30,301,30
2793,Sulucan,15,30,301,30
9082,Taal,16,30,301,30
7323,Tambobong,17,30,301,30
11864,Turo,18,30,301,30
2243,Wakas,19,30,301,30
4297,Bagumbayan,1,30,301,30
3738,Balubad,2,30,301,30
14257,Bambang,3,30,301,30
12950,Matungao,4,30,301,30
2955,Maysantol,5,30,301,30
2047,Perez,6,30,301,30
5077,Pitpitan,7,30,301,30
7486,San Francisco,9,30,301,30
3570,San Jose ,10,30,301,30
6279,San Nicolas,12,30,301,30
7998,Santa Ana,13,30,301,30
2399,Santa Ines,14,30,301,30
5005,Taliptip,15,30,301,30
3174,Tibig,16,30,301,30
6494,Bonga Mayor,1,30,301,30
5301,Bonga Menor,2,30,301,30
1876,Buisan,3,30,301,30
2542,Camachilihan,4,30,301,30
6600,Cambaog,5,30,301,30
8401,Catacte,6,30,301,30
6138,Liciada,7,30,301,30
7658,Malamig,8,30,301,30
2950,Malawak,9,30,301,30
8262,Poblacion,10,30,301,30
8113,San Pedro,11,30,301,30
3637,Talampas,12,30,301,30
2731,Tanawan,13,30,301,30
6496,Tibagan,14,30,301,30
5016,Balite,1,30,301,30
5720,Balungao,2,30,301,30
3841,Buguion,4,30,301,30
2603,Bulusan,5,30,301,30
2221,Calizon,6,30,301,30
3517,Calumpang,7,30,301,30
4510,Caniogan,8,30,301,30
2175,Corazon,9,30,301,30
6129,Frances,10,30,301,30
6384,Gatbuca,11,30,301,30
1960,Gugo,12,30,301,30
4161,Iba Este,13,30,301,30
14085,Iba O'Este,14,30,301,30
4265,Longos,15,30,301,30
4280,Meysulao,16,30,301,30
2925,Meyto,17,30,301,30
1684,Palimbang,18,30,301,30
1752,Panducot,19,30,301,30
4663,Pio Cruzcosa,20,30,301,30
1785,Poblacion,21,30,301,30
9528,Pungo,22,30,301,30
5661,San Jose,23,30,301,30
2671,San Marcos,24,30,301,30
6005,San Miguel,25,30,301,30
2460,Santa Lucia,26,30,301,30
2544,Santo Niño,27,30,301,30
3140,Sapang Bayan,28,30,301,30
1727,Sergio Bayan,29,30,301,30
1059,Sucol,30,30,301,30
3518,Cutcut,1,30,301,30
2140,Daungan,2,30,301,30
5746,Ilang-Ilang,3,30,301,30
16851,Malis,4,30,301,30
1693,Panginay,5,30,301,30
3468,Poblacion,6,30,301,30
5270,Pritil,7,30,301,30
3915,Pulong Gubat,8,30,301,30
11739,Santa Cruz,9,30,301,30
16386,Santa Rita,10,30,301,30
11465,Tabang,11,30,301,30
9212,Tabe,12,30,301,30
10151,Tiaong,13,30,301,30
11861,Tuktukan,15,30,301,30
6522,Abulalas,1,30,301,30
1808,Carillo,2,30,301,30
6466,Iba,3,30,301,30
7286,Mercado,4,30,301,30
2342,Palapat,5,30,301,30
1636,Pugad,6,30,301,30
6494,Sagrada Familia,7,30,301,30
10387,San Agustin,8,30,301,30
8489,San Isidro,9,30,301,30
4275,San Jose,11,30,301,30
3700,San Juan,12,30,301,30
6167,San Miguel,13,30,301,30
4642,San Nicolas,14,30,301,30
3470,San Pablo,15,30,301,30
5754,San Pascual,16,30,301,30
5698,San Pedro,17,30,301,30
5197,San Roque,18,30,301,30
7522,San Sebastian,19,30,301,30
3223,Santa Cruz,20,30,301,30
5494,Santa Elena,21,30,301,30
8168,Santa Monica,22,30,301,30
4554,Santo Niño ,23,30,301,30
5052,Santo Rosario,24,30,301,30
3011,Tampok,25,30,301,30
3300,Tibaguin,26,30,301,30
2791,Iba-Ibayo,27,30,301,30
3013,Anilao,1,30,301,30
4675,Atlag,2,30,301,30
741,Babatnin,3,30,301,30
4947,Bagna,4,30,301,30
3068,Bagong Bayan,5,30,301,30
3549,Balayong,6,30,301,30
3468,Balite,7,30,301,30
12322,Bangkal,8,30,301,30
5852,Barihan,10,30,301,30
15865,Bulihan,12,30,301,30
3025,Bungahan,13,30,301,30
6806,Dakila,14,30,301,30
4217,Guinhawa,15,30,301,30
7348,Caingin,16,30,301,30
1316,Calero,17,30,301,30
498,Caliligawan,18,30,301,30
3632,Canalate,19,30,301,30
5219,Caniogan,20,30,301,30
2248,Catmon,21,30,301,30
6656,Ligas,22,30,301,30
1338,Liang,23,30,301,30
16999,Longos,25,30,301,30
9611,Look 1st,26,30,301,30
3081,Look 2nd,27,30,301,30
4744,Lugam,28,30,301,30
6281,Mabolo,29,30,301,30
2836,Mambog,31,30,301,30
772,Masile,32,30,301,30
6649,Matimbo,33,30,301,30
16169,Mojon,34,30,301,30
712,Namayan,35,30,301,30
715,Niugan,36,30,301,30
3094,Pamarawan,37,30,301,30
9484,Panasahan,38,30,301,30
7563,Pinagbakahan,39,30,301,30
1945,San Agustin,41,30,301,30
2012,San Gabriel,42,30,301,30
4566,San Juan,43,30,301,30
4991,San Pablo,44,30,301,30
2402,San Vicente ,45,30,301,30
1534,Santiago,46,30,301,30
6688,Santisima Trinidad,47,30,301,30
2035,Santo Cristo,48,30,301,30
574,Santo Niño ,49,30,301,30
7333,Santo Rosario ,50,30,301,30
8550,Santor,51,30,301,30
2442,Sumapang Bata,52,30,301,30
8719,Sumapang Matanda,53,30,301,30
1677,Taal,54,30,301,30
12600,Tikay,55,30,301,30
4608,Cofradia,56,30,301,30
11417,Abangan Norte,1,30,301,30
10595,Abangan Sur,2,30,301,30
8310,Ibayo,3,30,301,30
48184,Lambakin,4,30,301,30
15256,Lias,5,30,301,30
71258,Loma de Gato,6,30,301,30
3518,Nagbalon,7,30,301,30
8419,Patubig,8,30,301,30
1419,Poblacion I,9,30,301,30
4968,Poblacion II,10,30,301,30
9019,Prenza I,11,30,301,30
13784,Prenza II,12,30,301,30
11260,Santa Rosa I,13,30,301,30
13378,Santa Rosa II,14,30,301,30
15612,Saog,15,30,301,30
8056,Tabing Ilog,16,30,301,30
8426,Bagbaguin,1,30,301,30
13232,Bahay Pare,2,30,301,30
12687,Bancal,3,30,301,30
2524,Banga,4,30,301,30
19195,Bayugo,5,30,301,30
5074,Calvario,6,30,301,30
8388,Camalig,7,30,301,30
2683,Hulo,8,30,301,30
9367,Iba,9,30,301,30
4319,Langka,10,30,301,30
15592,Lawa,11,30,301,30
12742,Libtong,12,30,301,30
1615,Liputan,13,30,301,30
2903,Longos,14,30,301,30
21540,Malhacan,15,30,301,30
7752,Pajo,16,30,301,30
17171,Pandayan,17,30,301,30
12577,Pantoc,18,30,301,30
18848,Perez,19,30,301,30
304,Poblacion,20,30,301,30
11024,Saluysoy,21,30,301,30
1313,Saint Francis (Gasak),22,30,301,30
4852,Tugatog,23,30,301,30
2280,Ubihan,24,30,301,30
2370,Zamora,25,30,301,30
6895,Caingin,26,30,301,30
907,Bangkal,3,30,301,30
548,Baraka,4,30,301,30
15119,Bigte,6,30,301,30
18427,Bitungol,7,30,301,30
13553,Matictic,15,30,301,30
11186,Minuyan,16,30,301,30
6827,Partida,20,30,301,30
1799,Pinagtulayan,21,30,301,30
15265,Poblacion,22,30,301,30
12145,San Mateo,24,30,301,30
23678,Tigbe,31,30,301,30
2402,San Lorenzo,32,30,301,30
14208,Friendship Village Resources,33,30,301,30
5045,Binuangan,1,30,301,30
3238,Catanghalan,2,30,301,30
2465,Hulo,3,30,301,30
8885,Lawa,4,30,301,30
1575,Salambao,5,30,301,30
7078,Paco,6,30,301,30
3448,Pag-asa ,7,30,301,30
5500,Paliwas,8,30,301,30
13122,Panghulo,9,30,301,30
7769,San Pascual,10,30,301,30
1853,Tawiran,11,30,301,30
2445,Bagbaguin,1,30,301,30
15340,Bagong Barrio,2,30,301,30
2451,Bunsuran III,3,30,301,30
5326,Bunsuran I,4,30,301,30
3651,Bunsuran II,5,30,301,30
14638,Cacarong Bata,6,30,301,30
12494,Cacarong Matanda,7,30,301,30
2965,Cupang,8,30,301,30
2578,Malibong Bata,9,30,301,30
6813,Malibong Matanda,10,30,301,30
3153,Manatal,11,30,301,30
30233,Mapulang Lupa,12,30,301,30
2938,Masagana,13,30,301,30
8312,Masuso,14,30,301,30
6899,Pinagkuartelan,15,30,301,30
8679,Poblacion,16,30,301,30
4660,Real de Cacarong,17,30,301,30
2894,San Roque,18,30,301,30
12578,Siling Bata,19,30,301,30
3560,Siling Matanda,20,30,301,30
759,Baka-bakahan,21,30,301,30
1749,Santo Niño,22,30,301,30
1886,Binakod,1,30,301,30
4708,Kapitangan,2,30,301,30
1423,Malumot,3,30,301,30
1389,Masukol,4,30,301,30
3253,Pinalagdan,6,30,301,30
1462,Poblacion,7,30,301,30
3427,San Isidro I,9,30,301,30
12011,San Isidro II,10,30,301,30
5209,San Jose,11,30,301,30
4810,San Roque,12,30,301,30
3176,San Vicente,13,30,301,30
1386,Santa Cruz,14,30,301,30
3574,Santo Niño,15,30,301,30
7982,Santo Rosario,16,30,301,30
2821,Agnaya,1,30,301,30
4237,Bagong Silang,2,30,301,30
5892,Banga I,3,30,301,30
8741,Banga II,4,30,301,30
4585,Bintog,5,30,301,30
6755,Bulihan,6,30,301,30
6731,Culianin,7,30,301,30
3476,Dampol,8,30,301,30
4962,Lagundi,10,30,301,30
2259,Lalangan,11,30,301,30
5609,Lumang Bayan,12,30,301,30
8935,Parulan,14,30,301,30
3878,Poblacion,15,30,301,30
1821,Rueda,16,30,301,30
5016,San Jose,17,30,301,30
2922,Santa Ines,18,30,301,30
10721,Santo Niño,19,30,301,30
7822,Sipat,20,30,301,30
17249,Tabang,21,30,301,30
1877,Balatong A,1,30,301,30
4100,Balatong B,2,30,301,30
8320,Cutcot,3,30,301,30
6770,Dampol I,5,30,301,30
4896,Dampol II-A,6,30,301,30
5317,Dampol II-B,7,30,301,30
4114,Dulong Malabon,8,30,301,30
9453,Inaon,9,30,301,30
5817,Longos,10,30,301,30
4766,Lumbac,11,30,301,30
6457,Paltao,18,30,301,30
2377,Penabatan,20,30,301,30
13353,Poblacion,22,30,301,30
1666,Santa Peregrina,25,30,301,30
7700,Santo Cristo,26,30,301,30
7912,Taal,33,30,301,30
4931,Tabon,34,30,301,30
4857,Tibag,35,30,301,30
4153,Tinejero,37,30,301,30
4653,Akle,1,30,301,30
3607,Alagao,2,30,301,30
5271,Anyatam,3,30,301,30
2407,Bagong Barrio,6,30,301,30
2199,Basuit,7,30,301,30
2560,Bubulong Munti,8,30,301,30
2200,Bubulong Malaki,9,30,301,30
1973,Buhol na Mangga,10,30,301,30
2118,Bulusukan,11,30,301,30
3705,Calasag,12,30,301,30
3717,Calawitan,13,30,301,30
2030,Casalat,14,30,301,30
3699,Gabihan,15,30,301,30
1273,Garlang,16,30,301,30
3268,Lapnit,17,30,301,30
3693,Maasim,18,30,301,30
2744,Makapilapil,19,30,301,30
6605,Malipampang,20,30,301,30
2806,Matimbubong,21,30,301,30
2389,Nabaong Garlang,22,30,301,30
6743,Palapala,23,30,301,30
1145,Pasong Bangkal,24,30,301,30
7738,Pinaod,25,30,301,30
4901,Poblacion,26,30,301,30
2198,Pulong Tamo,27,30,301,30
4986,San Juan,28,30,301,30
1422,Santa Catalina Bata,29,30,301,30
2971,Santa Catalina Matanda,30,30,301,30
1626,Sapang Dayap,31,30,301,30
4858,Sapang Putik,32,30,301,30
2383,Sapang Putol,33,30,301,30
2407,Sumandig,34,30,301,30
1110,Telepatio,35,30,301,30
2729,Upig,36,30,301,30
2509,Umpucan,37,30,301,30
3070,Mataas na Parang,38,30,301,30
7264,Bagong Buhay I,1,30,301,30
11008,Dulong Bayan,2,30,301,30
56896,Gaya-gaya,3,30,301,30
46045,Kaypian,4,30,301,30
3245,Kaybanban,5,30,301,30
3333,Minuyan I,6,30,301,30
127506,Muzon Proper,7,30,301,30
2273,Poblacion,8,30,301,30
49579,Santo Cristo,9,30,301,30
5804,Sapang Palay,10,30,301,30
16324,Tungkong Mangga,11,30,301,30
22893,Citrus,12,30,301,30
4095,San Martin I,13,30,301,30
4854,Santa Cruz I,14,30,301,30
3109,Fatima I,15,30,301,30
16439,San Pedro,16,30,301,30
8139,San Rafael II,17,30,301,30
2610,Santo Niño I,18,30,301,30
4362,Assumption,19,30,301,30
4175,Bagong Buhay II,20,30,301,30
5698,Bagong Buhay III,21,30,301,30
1826,Ciudad Real,22,30,301,30
1890,Fatima II,23,30,301,30
1950,Fatima III,24,30,301,30
2121,Fatima IV,25,30,301,30
2195,Fatima V,26,30,301,30
6972,Francisco Homes-Guijo,27,30,301,30
11226,Francisco Homes-Mulawin,28,30,301,30
8293,Francisco Homes-Narra,29,30,301,30
3721,Francisco Homes-Yakal,30,30,301,30
42207,Graceville,31,30,301,30
4123,Gumaoc Central,32,30,301,30
5376,Gumaoc East,33,30,301,30
8885,Gumaoc West,34,30,301,30
5075,Lawang Pari,35,30,301,30
3057,Maharlika,36,30,301,30
5977,Minuyan II,37,30,301,30
2673,Minuyan III,38,30,301,30
4769,Minuyan IV,39,30,301,30
2200,Minuyan V,40,30,301,30
46171,Minuyan Proper,41,30,301,30
5318,Paradise III,42,30,301,30
5617,Poblacion I,43,30,301,30
4282,San Isidro,44,30,301,30
11432,San Manuel,45,30,301,30
3527,San Martin II,46,30,301,30
3695,San Martin III,47,30,301,30
4085,San Martin IV,48,30,301,30
3362,San Rafael I,49,30,301,30
2718,San Rafael III,50,30,301,30
6447,San Rafael IV,51,30,301,30
2844,San Rafael V,52,30,301,30
2492,San Roque,53,30,301,30
3405,Santa Cruz II,54,30,301,30
3029,Santa Cruz III,55,30,301,30
3175,Santa Cruz IV,56,30,301,30
3811,Santa Cruz V,57,30,301,30
3746,Santo Niño II,58,30,301,30
2470,San Martin de Porres,59,30,301,30
-,Muzon East,60,30,301,30
-,Muzon South,61,30,301,30
-,Muzon West,62,30,301,30
2092,Bagong Silang,1,30,301,30
2823,Balaong,2,30,301,30
3669,Balite,3,30,301,30
3955,Bantog,4,30,301,30
2080,Bardias,6,30,301,30
1704,Baritan,7,30,301,30
2336,Batasan Bata,8,30,301,30
3404,Batasan Matanda,9,30,301,30
2433,Biak-na-Bato,11,30,301,30
1761,Biclat,12,30,301,30
1680,Buga,13,30,301,30
5499,Buliran,14,30,301,30
2890,Bulualto,15,30,301,30
5531,Calumpang,16,30,301,30
2223,Cambio,19,30,301,30
8555,Camias,20,30,301,30
1695,Ilog-Bulo,21,30,301,30
1851,King Kabayo,23,30,301,30
1562,Labne,24,30,301,30
3108,Lambakin,25,30,301,30
2544,Magmarale,27,30,301,30
2619,Malibay,28,30,301,30
2147,Mandile,30,30,301,30
3370,Masalipit,31,30,301,30
1222,Pacalag,32,30,301,30
3240,Paliwasan,33,30,301,30
3503,Partida,35,30,301,30
4573,Pinambaran,36,30,301,30
3127,Poblacion,37,30,301,30
2420,Pulong Bayabas,38,30,301,30
2279,Sacdalan,39,30,301,30
3378,Salacot,40,30,301,30
5363,Salangan,41,30,301,30
4323,San Agustin,43,30,301,30
4613,San Jose,44,30,301,30
8950,San Juan,45,30,301,30
2746,San Vicente,46,30,301,30
6509,Santa Ines,47,30,301,30
4005,Santa Lucia,48,30,301,30
3829,Santa Rita Bata,49,30,301,30
2983,Santa Rita Matanda,50,30,301,30
1997,Sapang,51,30,301,30
11092,Sibul,52,30,301,30
6039,Tartaro,54,30,301,30
4662,Tibagan,55,30,301,30
1438,Bagong Pag-asa,56,30,301,30
1439,Pulong Duhat,57,30,301,30
