name,population,code,region_code,province_code,city_code
Malamag East,874,029,02,031,37
Malamag West,1003,030,02,031,37
Maligaya,2409,031,02,031,37
Minanga,1391,032,02,031,37
Namnama,1614,033,02,031,37
Paragu,1321,035,02,031,37
Pilitan,1823,036,02,031,37
Barangay District 1 ,792,037,02,031,37
Barangay District 2 ,763,038,02,031,37
Barangay District 3 ,770,039,02,031,37
Barangay District 4 ,895,040,02,031,37
San Mateo,2684,041,02,031,37
San Pedro,2979,042,02,031,37
San Vicente,1738,044,02,031,37
Santa,1208,045,02,031,37
Santa Catalina,998,046,02,031,37
Santo Niño,1330,047,02,031,37
Sinippil,305,048,02,031,37
Sisim Abajo,108,050,02,031,37
Sisim Alto,1233,051,02,031,37
Tunggui,594,053,02,031,37
Ugad,3123,054,02,031,37
Moldero,1528,055,02,031,37
Ammoweg,2168,001,02,050,01
Camandag,1406,004,02,050,01
Labang,1959,005,02,050,01
Napo,1466,006,02,050,01
Poblacion,2953,007,02,050,01
Salingsingan,1371,008,02,050,01
Tiblac,2343,009,02,050,01
Dulli,1806,010,02,050,01
Banganan,3419,001,02,050,02
Beti,2172,002,02,050,02
Bone North,2609,003,02,050,02
Bone South,4390,004,02,050,02
Calitlitan,2488,005,02,050,02
Comon,4229,006,02,050,02
Cutar,1853,007,02,050,02
Darapidap,2760,008,02,050,02
Kirang,3210,009,02,050,02
Nagcuartelan,1321,010,02,050,02
Poblacion,4354,011,02,050,02
Sta. Clara,1219,012,02,050,02
Tabueng,655,013,02,050,02
Tucanon,1556,014,02,050,02
Anayo,453,016,02,050,02
Baan,590,017,02,050,02
Balite,796,018,02,050,02
Canabuan,774,019,02,050,02
Canarem,946,020,02,050,02
Latar-Nocnoc-San Francisco,632,021,02,050,02
Ocao-Capiniaan,940,022,02,050,02
Yaway,831,023,02,050,02
Bakir,974,001,02,050,03
Baretbet,5253,002,02,050,03
Careb,2302,003,02,050,03
Lantap,2763,004,02,050,03
Murong,2864,005,02,050,03
Nangalisan,1441,006,02,050,03
Paniki,1980,007,02,050,03
Pogonsino,1913,008,02,050,03
San Geronimo ,1338,009,02,050,03
San Pedro ,2238,010,02,050,03
Sta. Cruz,1072,011,02,050,03
Sta. Lucia,2932,012,02,050,03
Tuao North,2051,014,02,050,03
Villa Coloma ,3055,015,02,050,03
Quirino ,1307,016,02,050,03
Villaros,1852,017,02,050,03
Tuao South,2650,018,02,050,03
Abian,1924,001,02,050,04
Abinganan,1295,002,02,050,04
Aliaga,1940,003,02,050,04
Almaguer North,2982,005,02,050,04
Almaguer South,1932,006,02,050,04
Banggot ,4310,007,02,050,04
Barat,1840,008,02,050,04
Buag ,3035,009,02,050,04
Calaocan ,2839,010,02,050,04
Dullao,1513,011,02,050,04
Homestead,3935,012,02,050,04
Indiana,2449,013,02,050,04
Mabuslo,2807,014,02,050,04
Macate,1689,015,02,050,04
Manamtam,760,016,02,050,04
Mauan,1370,017,02,050,04
Salinas,3050,018,02,050,04
San Antonio North,2294,020,02,050,04
San Antonio South,1598,021,02,050,04
San Fernando,2534,022,02,050,04
San Leonardo,2101,023,02,050,04
Santo Domingo,3129,024,02,050,04
Pallas,1236,025,02,050,04
Magsaysay Hills,1965,026,02,050,04
Santo Domingo West,1262,027,02,050,04
Bonfal East,3159,001,02,050,05
Bonfal Proper,4923,002,02,050,05
Bonfal West,5308,003,02,050,05
Buenavista,3591,004,02,050,05
Busilac,3523,005,02,050,05
Casat,1854,006,02,050,05
La Torre North,2236,008,02,050,05
Magapuy,1254,009,02,050,05
Magsaysay,5496,010,02,050,05
Masoc,3693,011,02,050,05
Paitan,2526,012,02,050,05
Don Domingo Maddela Pob. ,1019,014,02,050,05
Don Tomas Maddela Pob.,1096,015,02,050,05
District III Pob.,2290,016,02,050,05
District IV ,3670,017,02,050,05
Bansing,967,019,02,050,05
Cabuaan,1243,020,02,050,05
Don Mariano Marcos,1976,021,02,050,05
Ipil-Cuneg,541,022,02,050,05
La Torre South,2508,023,02,050,05
Luyang,1509,024,02,050,05
Salvacion,4014,025,02,050,05
San Nicolas North,2329,026,02,050,05
Santa Rosa,2642,027,02,050,05
Vista Alegre,4347,028,02,050,05
Arwas,932,001,02,050,06
Balete,1338,002,02,050,06
Bugnay,1563,003,02,050,06
Decabacan,774,004,02,050,06
Duruarog,951,005,02,050,06
Escoting,991,006,02,050,06
Nagsabaran,1244,007,02,050,06
Namamparan,1283,008,02,050,06
Pinya,703,009,02,050,06
Poblacion,3542,010,02,050,06
Ampakleng,855,011,02,050,06
Butao,1186,012,02,050,06
Langka,309,013,02,050,06
Lurad,602,014,02,050,06
Rosario,324,015,02,050,06
San Luis,626,016,02,050,06
San Pablo,825,017,02,050,06
Villa Aurora,529,018,02,050,06
Villa Florentino,659,019,02,050,06
Belance,3526,002,02,050,07
Bulala,848,003,02,050,07
Inaban,2328,009,02,050,07
Ineangan,4330,010,02,050,07
Lamo,1894,011,02,050,07
Mabasa,2826,012,02,050,07
Malasin ,5017,013,02,050,07
Munguia,1375,015,02,050,07
Oyao,2222,016,02,050,07
New Gumiad,580,018,02,050,07
Yabbi,547,019,02,050,07
Binuangan,2078,020,02,050,07
Bitnong,3239,021,02,050,07
Macabenga,1614,022,02,050,07
Parai,871,023,02,050,07
Abaca,576,001,02,050,08
Banila,817,003,02,050,08
Carolotan,1103,004,02,050,08
Gabut,1293,007,02,050,08
Ganao,1226,008,02,050,08
Lukidnon,320,010,02,050,08
Mangayang,2340,011,02,050,08
Palabotan,1195,012,02,050,08
Biruk,1220,013,02,050,08
Bagumbayan,963,014,02,050,08
Balsain,709,015,02,050,08
Canabay,1158,016,02,050,08
Domang,1573,017,02,050,08
Dopaj,1900,018,02,050,08
Kimbutan,1394,019,02,050,08
Kinabuan,1261,020,02,050,08
Sanguit,1024,021,02,050,08
Santa Maria,668,022,02,050,08
Talbek,484,023,02,050,08
Antutot,1675,001,02,050,09
Alimit,1044,002,02,050,09
Poblacion,2318,003,02,050,09
Belet,427,004,02,050,09
Binogawan,796,005,02,050,09
Bua,1470,006,02,050,09
Biyoy,2050,007,02,050,09
Capisaan,1319,008,02,050,09
Cordon,1546,009,02,050,09
Didipio,3443,010,02,050,09
Dine,1085,011,02,050,09
Kakiduguen,1040,012,02,050,09
Lupa,1195,014,02,050,09
Macalong,1620,015,02,050,09
Malabing,792,016,02,050,09
Muta,1986,017,02,050,09
Pao,1347,018,02,050,09
Papaya,1155,019,02,050,09
Pudi,1762,020,02,050,09
Tukod,414,021,02,050,09
Siguem,1014,022,02,050,09
Tadji,986,023,02,050,09
Wangal,1266,024,02,050,09
Watwat,1567,025,02,050,09
Camamasi,420,026,02,050,09
Catarawan,917,027,02,050,09
Nantawakan,2012,028,02,050,09
Alloy,1314,029,02,050,09
Kongkong,2327,030,02,050,09
Paquet,1469,031,02,050,09
Acacia,976,001,02,050,10
Amelong Labeng,230,002,02,050,10
Ansipsip,115,003,02,050,10
Baan,963,004,02,050,10
Babadi,1236,005,02,050,10
Balangabang,649,006,02,050,10
Banao,720,007,02,050,10
Binalian,940,008,02,050,10
Besong,962,009,02,050,10
Cabalatan Alang,207,010,02,050,10
Cabanglasan,751,011,02,050,10
Kayapa Proper East,227,012,02,050,10
Kayapa Proper West,1351,013,02,050,10
Mapayao,2210,014,02,050,10
Nansiakan,1677,015,02,050,10
Pampang ,1159,016,02,050,10
Pangawan,782,017,02,050,10
Pinayag,2182,018,02,050,10
Pingkian,1652,019,02,050,10
San Fabian,887,020,02,050,10
Talicabcab,321,021,02,050,10
Tubungan,669,022,02,050,10
Alang Salacsac,626,023,02,050,10
Balete,1021,024,02,050,10
Buyasyas,485,025,02,050,10
Cabayo,577,026,02,050,10
Castillo Village,699,027,02,050,10
Latbang,917,028,02,050,10
Lawigan,808,029,02,050,10
Tidang Village,470,030,02,050,10
Aurora,1628,001,02,050,11
Baresbes,1681,002,02,050,11
Buliwao,2970,003,02,050,11
Bonifacio,920,004,02,050,11
Calaocan,942,005,02,050,11
Caliat ,1998,006,02,050,11
Darubba,1808,007,02,050,11
Maddiangat,2426,008,02,050,11
Nalubbunan,1675,009,02,050,11
Runruno,5548,010,02,050,11
Maasin,1124,011,02,050,11
Dagupan,1335,012,02,050,11
Bacneng,1855,002,02,050,12
Baliling,1853,003,02,050,12
Bantinan,1517,004,02,050,12
Baracbac,778,005,02,050,12
Buyasyas,1219,006,02,050,12
Imugan,828,008,02,050,12
Poblacion,1197,009,02,050,12
Sinapaoan,1172,010,02,050,12
Tactac,1402,011,02,050,12
Villa Flores,2041,012,02,050,12
Atbu,555,013,02,050,12
Balete,850,014,02,050,12
Canabuan,2047,015,02,050,12
Malico,234,016,02,050,12
Santa Rosa,306,017,02,050,12
Unib,422,018,02,050,12
Aggub,2999,001,02,050,13
Bangaan,1178,002,02,050,13
Bangar,1130,003,02,050,13
Bascaran,3803,004,02,050,13
Curifang,4832,005,02,050,13
Dadap,1195,006,02,050,13
Lactawan,1446,007,02,050,13
Osmeña,5700,008,02,050,13
Poblacion North,976,009,02,050,13
Poblacion South,819,010,02,050,13
Quezon,5404,011,02,050,13
Quirino,6405,012,02,050,13
Roxas,8696,013,02,050,13
San Juan,1798,014,02,050,13
San Luis,2648,015,02,050,13
Tucal,1182,017,02,050,13
Uddiawan,4092,018,02,050,13
Wacal,1296,019,02,050,13
Bagahabag,4462,020,02,050,13
Communal,2481,021,02,050,13
Concepcion,1770,022,02,050,13
Pilar D. Galima,975,023,02,050,13
Bintawan Sur,2995,001,02,050,14
Ibung,4416,002,02,050,14
Cabuluan,1859,003,02,050,14
Nagbitin,2679,004,02,050,14
Ocapon,998,005,02,050,14
Pieza,1463,006,02,050,14
Sawmill,1508,007,02,050,14
Poblacion,1468,008,02,050,14
Bintawan Norte,2732,009,02,050,14
Abuyo,1440,001,02,050,15
Galintuja,925,002,02,050,15
Cawayan,393,003,02,050,15
Lipuga,469,004,02,050,15
Lublub ,3980,005,02,050,15
Pelaway,1332,006,02,050,15
Dagupan,1201,001,02,057,01
Dumabel,1310,002,02,057,01
Dungo,1006,003,02,057,01
Guinalbin,943,004,02,057,01
Ligaya,2027,005,02,057,01
Palacian,2088,006,02,057,01
Pinaripad Sur,1495,007,02,057,01
Progreso ,1209,008,02,057,01
Ramos,841,009,02,057,01
Rang-ayan,278,010,02,057,01
San Antonio,603,011,02,057,01
San Francisco,1920,012,02,057,01
San Leonardo,2676,013,02,057,01
San Ramon,694,014,02,057,01
Victoria,1403,015,02,057,01
Villa Pagaduan,914,016,02,057,01
Villa Santiago,1604,017,02,057,01
Alicia,1415,018,02,057,01
Cabugao,594,019,02,057,01
Diodol,1042,020,02,057,01
Nagabgaban,732,021,02,057,01
Pinaripad Norte,1224,022,02,057,01
San Benigno,1644,023,02,057,01
San Manuel,958,024,02,057,01
Villa Ventura,893,025,02,057,01
Banuar,655,001,02,057,02
Burgos,4133,002,02,057,02
Calaocan,748,003,02,057,02
Del Pilar,676,004,02,057,02
Dibibi,2594,005,02,057,02
Eden,1088,006,02,057,02
Gundaway ,4465,007,02,057,02
Mangandingay ,3775,008,02,057,02
San Marcos,2869,009,02,057,02
Villamor,2632,010,02,057,02
Zamora,3396,011,02,057,02
Villarose,800,012,02,057,02
Villa Peña,690,013,02,057,02
Dingasan,1573,014,02,057,02
Tucod,1932,015,02,057,02
Gomez,619,016,02,057,02
Santo Domingo,888,017,02,057,02
Andres Bonifacio ,4037,001,02,057,03
Aurora East ,1581,002,02,057,03
Aurora West ,2908,003,02,057,03
Baguio Village,870,004,02,057,03
Balagbag,1796,005,02,057,03
Bannawag,2380,006,02,057,03
Cajel,2082,007,02,057,03
Campamento,1573,008,02,057,03
Diego Silang,1938,009,02,057,03
"Don Mariano Perez, Sr.",804,010,02,057,03
Doña Imelda,733,011,02,057,03
Dumanisi,2084,012,02,057,03
Gabriela Silang,2108,013,02,057,03
Gulac,1820,014,02,057,03
Guribang,1485,015,02,057,03
Ifugao Village,1514,016,02,057,03
Isidro Paredes,2108,017,02,057,03
Rizal ,4293,018,02,057,03
Liwayway,2953,019,02,057,03
Luttuad,2316,020,02,057,03
Magsaysay,890,021,02,057,03
Makate,694,022,02,057,03
Maria Clara,1808,023,02,057,03
Rafael Palma,793,024,02,057,03
Ricarte Norte,1684,025,02,057,03
Ricarte Sur,674,026,02,057,03
San Antonio,1365,027,02,057,03
San Isidro,2030,028,02,057,03
San Pascual,687,029,02,057,03
Villa Pascua,1653,030,02,057,03
Aklan Village,1014,031,02,057,03
Gregorio Pimentel,839,032,02,057,03
Don Faustino Pagaduan,588,033,02,057,03
Abbag,942,001,02,057,04
Balligui,2434,003,02,057,04
Divisoria Sur,1131,004,02,057,04
Buenavista,1436,005,02,057,04
Cabaruan,1911,006,02,057,04
Cabua-an,798,007,02,057,04
Cofcaville,773,008,02,057,04
Diduyon,926,009,02,057,04
Dipintin,3112,010,02,057,04
Divisoria Norte,654,011,02,057,04
Dumabato Norte,1435,012,02,057,04
Dumabato Sur,1461,013,02,057,04
Lusod,2155,014,02,057,04
Manglad,681,015,02,057,04
Pedlisan,808,016,02,057,04
Poblacion Norte,3007,017,02,057,04
San Bernabe,1045,019,02,057,04
San Dionisio I,634,021,02,057,04
San Martin,1082,023,02,057,04
San Pedro,1231,024,02,057,04
San Salvador,502,025,02,057,04
Santo Niño,1118,026,02,057,04
Santo Tomas,599,027,02,057,04
Villa Gracia,904,028,02,057,04
Villa Hermosa Sur,2405,029,02,057,04
Villa Hermosa Norte,1732,030,02,057,04
Ysmael,640,032,02,057,04
Villa Agullana,539,034,02,057,04
Poblacion Sur,2135,036,02,057,04
Villa Jose V Ylanan,527,037,02,057,04
Jose Ancheta,1207,038,02,057,04
Santa Maria,979,039,02,057,04
Dibul,1338,001,02,057,05
La Paz,3299,002,02,057,05
Magsaysay ,2978,003,02,057,05
Rizal ,3336,004,02,057,05
Salvacion,1578,005,02,057,05
Santo Tomas,1469,006,02,057,05
Tres Reyes,1026,007,02,057,05
Cardenas,1060,008,02,057,05
Gamis,1053,009,02,057,05
Anak,1674,001,02,057,06
Dipantan,1320,002,02,057,06
Dissimungal,2343,003,02,057,06
Guino,1766,004,02,057,06
La Conwap,499,005,02,057,06
Landingan,1952,006,02,057,06
Mataddi,628,007,02,057,06
Matmad,711,008,02,057,06
Old Gumiad,1087,009,02,057,06
Ponggo,3035,010,02,057,06
San Dionisio II,4037,011,02,057,06
San Pugo,568,012,02,057,06
San Ramos,817,013,02,057,06
Sangbay,2093,014,02,057,06
Wasid,1444,015,02,057,06
Asaklat,1425,016,02,057,06
Bangkal,843,001,03,008,01
Calaylayan ,5627,002,03,008,01
Capitangan,7280,003,03,008,01
Gabon,5707,004,03,008,01
Laon ,2415,006,03,008,01
Mabatang,9650,007,03,008,01
Omboy,3387,008,03,008,01
Salian,3832,010,03,008,01
Wawa ,4243,011,03,008,01
Bagumbayan ,2135,001,03,008,02
Banawang,3460,002,03,008,02
Binuangan,752,003,03,008,02
Binukawan,2814,004,03,008,02
Ibaba,1920,006,03,008,02
Ibis,1884,007,03,008,02
Pag-asa,3729,008,03,008,02
Parang,3480,009,03,008,02
Paysawan,862,010,03,008,02
Quinawan,710,012,03,008,02
San Antonio,1511,013,03,008,02
Saysain,3468,014,03,008,02
Tabing-Ilog ,1321,015,03,008,02
Atilano L. Ricardo,3319,016,03,008,02
Bagumbayan,2067,001,03,008,03
Cabog-Cabog,2211,003,03,008,03
Munting Batangas,3320,004,03,008,03
Cataning,9775,005,03,008,03
Central,7083,006,03,008,03
Cupang Proper,11581,008,03,008,03
Cupang West,2031,009,03,008,03
Dangcol,1776,010,03,008,03
Ibayo,2277,011,03,008,03
Malabia,725,012,03,008,03
Poblacion,736,013,03,008,03
Pto. Rivas Ibaba,4287,014,03,008,03
Pto. Rivas Itaas,1822,015,03,008,03
San Jose,6718,016,03,008,03
Sibacan,2766,017,03,008,03
Camacho,3844,018,03,008,03
Talisay,2181,019,03,008,03
Tanato,914,020,03,008,03
Tenejero,9227,021,03,008,03
Tortugas,2852,022,03,008,03
Tuyo,12057,023,03,008,03
Bagong Silang,6388,024,03,008,03
Cupang North,2543,025,03,008,03
Doña Francisca,2322,026,03,008,03
Lote,2670,027,03,008,03
Bangal,5053,002,03,008,04
Bonifacio ,366,003,03,008,04
Burgos ,331,006,03,008,04
Colo,3651,007,03,008,04
Daang Bago,3247,008,03,008,04
Dalao,1830,009,03,008,04
Del Pilar ,265,010,03,008,04
Gen. Luna ,528,011,03,008,04
Gomez ,307,012,03,008,04
Happy Valley,1913,013,03,008,04
Kataasan,3082,014,03,008,04
Layac,1363,015,03,008,04
Luacan,5953,016,03,008,04
Mabini Proper ,321,017,03,008,04
Mabini Ext. ,726,018,03,008,04
Magsaysay,2103,019,03,008,04
Naparing,3105,020,03,008,04
New San Jose,6646,021,03,008,04
Old San Jose,2485,022,03,008,04
Padre Dandan ,189,023,03,008,04
Pag-asa,2466,024,03,008,04
Pagalanggang,4214,025,03,008,04
Pinulot,4555,026,03,008,04
Pita,4080,027,03,008,04
Rizal ,211,029,03,008,04
Roosevelt,11011,030,03,008,04
Roxas ,272,031,03,008,04
Saguing,5192,032,03,008,04
San Benito,2953,033,03,008,04
San Isidro ,899,034,03,008,04
San Pablo,7735,035,03,008,04
San Ramon,3784,036,03,008,04
San Simon,1890,037,03,008,04
Santo Niño,3478,038,03,008,04
Sapang Balas,1543,039,03,008,04
Santa Isabel,2699,040,03,008,04
Torres Bugauen ,858,041,03,008,04
Tucop,4580,042,03,008,04
Zamora ,372,043,03,008,04
Aquino,114,044,03,008,04
Bayan-bayanan,953,045,03,008,04
Maligaya,1953,046,03,008,04
Payangan,888,047,03,008,04
Pentor,3283,048,03,008,04
Tubo-tubo,856,049,03,008,04
"Jose C. Payumo, Jr.",3906,050,03,008,04
A. Rivera ,1705,001,03,008,05
Almacen,2176,002,03,008,05
Bacong,3117,003,03,008,05
Balsic,7840,004,03,008,05
Bamban,2613,005,03,008,05
Burgos-Soliman ,437,006,03,008,05
Cataning ,3000,007,03,008,05
Culis,10322,008,03,008,05
Daungan ,943,009,03,008,05
Mabiga,3287,010,03,008,05
Mabuco,5496,011,03,008,05
Maite,2025,012,03,008,05
Mambog - Mandama,3699,013,03,008,05
Palihan,6556,014,03,008,05
Pandatung,2421,015,03,008,05
Pulo,631,016,03,008,05
Saba,2151,017,03,008,05
San Pedro ,2324,019,03,008,05
Santo Cristo ,896,020,03,008,05
Sumalo,2640,021,03,008,05
Tipo,6874,023,03,008,05
Judge Roman Cruz Sr.,4544,024,03,008,05
Sacrifice Valley,1746,025,03,008,05
Alangan,6869,001,03,008,06
Kitang I,2089,002,03,008,06
Kitang 2 & Luz,6141,003,03,008,06
Lamao,19946,004,03,008,06
Landing,3191,006,03,008,06
Poblacion,653,007,03,008,06
Reformista,5169,008,03,008,06
Townsite,5623,009,03,008,06
Wawa,544,012,03,008,06
Duale,8905,013,03,008,06
San Francisco de Asis,6290,014,03,008,06
St. Francis II,12852,015,03,008,06
Alas-asin,18868,001,03,008,07
Alion,3389,002,03,008,07
Batangas II,5811,003,03,008,07
Cabcaben,7665,004,03,008,07
Lucanin,7189,005,03,008,07
Baseco Country,4781,006,03,008,07
Poblacion,8458,008,03,008,07
San Carlos,1481,009,03,008,07
San Isidro,6515,010,03,008,07
Sisiman,7267,011,03,008,07
Balon-Anito,15820,013,03,008,07
Biaan,2663,014,03,008,07
Camaya,18803,015,03,008,07
Ipag,11503,016,03,008,07
Malaya,4939,017,03,008,07
Maligaya,4442,018,03,008,07
Mt. View,13082,019,03,008,07
Townsite,7203,020,03,008,07
Binaritan,7122,001,03,008,08
Mabayo,6156,002,03,008,08
Nagbalayong,6756,003,03,008,08
Poblacion,7329,004,03,008,08
Sabang,8031,005,03,008,08
Bagong Paraiso ,3119,001,03,008,09
Balut ,1263,002,03,008,09
Bayan ,6378,003,03,008,09
Calero ,1402,004,03,008,09
Paking-Carbonero ,927,005,03,008,09
Centro II ,434,006,03,008,09
Dona,1788,007,03,008,09
Kaparangan,2975,008,03,008,09
Masantol,530,009,03,008,09
Mulawin,4746,010,03,008,09
Pag-asa,2802,011,03,008,09
Palihan ,2521,012,03,008,09
Pantalan Bago ,2269,013,03,008,09
Pantalan Luma ,5612,014,03,008,09
Parang Parang ,1305,015,03,008,09
Centro I ,491,016,03,008,09
Sibul,1366,017,03,008,09
Silahis,583,018,03,008,09
Tala,1632,019,03,008,09
Talimundoc,2511,020,03,008,09
Tapulao,4928,021,03,008,09
Tenejero ,1672,022,03,008,09
Tugatog,8138,023,03,008,09
Wawa ,698,024,03,008,09
Apollo,1865,025,03,008,09
Kabalutan,3019,026,03,008,09
Maria Fe,2192,027,03,008,09
Puksuan,625,028,03,008,09
Tagumpay,2551,029,03,008,09
Arellano ,516,001,03,008,10
Bagumbayan ,1146,002,03,008,10
Balagtas ,1995,003,03,008,10
Balut ,1399,004,03,008,10
Bantan,1387,007,03,008,10
Bilolo,7829,008,03,008,10
Calungusan,1807,009,03,008,10
Camachile,1707,010,03,008,10
Daang Bago ,1064,011,03,008,10
Daang Bilolo ,3069,012,03,008,10
Daang Pare,8056,013,03,008,10
General Lim,5343,014,03,008,10
Kapunitan,4137,016,03,008,10
Lati ,1289,017,03,008,10
Lusungan ,1456,018,03,008,10
Puting Buhangin,3053,020,03,008,10
Sabatan,3763,021,03,008,10
San Vicente ,1332,022,03,008,10
Santo Domingo,4394,024,03,008,10
Villa Angeles ,1271,027,03,008,10
Wakas ,977,028,03,008,10
Wawa ,1807,029,03,008,10
Santa Elena,1974,030,03,008,10
Ala-uli,5414,001,03,008,11
Bagumbayan,1466,003,03,008,11
Balut I,1315,005,03,008,11
Balut II,1302,006,03,008,11
Bantan Munti,484,007,03,008,11
Burgos,1188,009,03,008,11
Del Rosario ,2647,011,03,008,11
Diwa,2816,012,03,008,11
Landing,1316,013,03,008,11
Liyang,2728,014,03,008,11
Nagwaling,3571,016,03,008,11
Panilao,5857,019,03,008,11
Pantingan,1482,020,03,008,11
Poblacion,1311,021,03,008,11
Rizal ,1114,022,03,008,11
Santa Rosa,7179,023,03,008,11
Wakas North,1299,025,03,008,11
Wakas South,1461,026,03,008,11
Wawa,2289,027,03,008,11
East Calaguiman ,2789,001,03,008,12
East Daang Bago ,1314,002,03,008,12
Ibaba ,3230,003,03,008,12
Imelda,3058,004,03,008,12
Lalawigan,4787,005,03,008,12
Palili,2284,006,03,008,12
San Juan ,4456,008,03,008,12
San Roque ,936,009,03,008,12
Santa Lucia,2555,010,03,008,12
Sapa,4638,011,03,008,12
Tabing Ilog,2289,012,03,008,12
Gugo,3639,013,03,008,12
West Calaguiman ,1534,014,03,008,12
West Daang Bago ,793,015,03,008,12
Banaban,2327,001,03,014,01
Baybay,910,002,03,014,01
Binagbag,5560,003,03,014,01
Donacion,2902,005,03,014,01
Encanto,5116,006,03,014,01
Laog,1787,007,03,014,01
Marungko,5552,008,03,014,01
Niugan,5256,009,03,014,01
Paltok,1738,010,03,014,01
Pulong Yantok,5940,013,03,014,01
San Roque ,4747,014,03,014,01
Santa Cruz ,5875,015,03,014,01
Santa Lucia,2911,016,03,014,01
Santo Cristo ,5132,017,03,014,01
Sulucan,5910,018,03,014,01
Taboc,3954,019,03,014,01
Borol 2nd,8360,002,03,014,02
Borol 1st,10780,003,03,014,02
Dalig,2081,004,03,014,02
Longos,2711,005,03,014,02
Panginay,13992,007,03,014,02
Pulong Gubat,7759,008,03,014,02
San Juan,9415,009,03,014,02
Santol,17050,010,03,014,02
Wawa ,4870,011,03,014,02
Bagong Nayon,4249,001,03,014,03
Barangca,3385,002,03,014,03
Calantipay,3522,003,03,014,03
Catulinan,2123,004,03,014,03
Concepcion,10159,005,03,014,03
Hinukay,2226,006,03,014,03
Makinabang,12637,007,03,014,03
Matangtubig,3332,008,03,014,03
Pagala,7235,010,03,014,03
Paitan,1863,011,03,014,03
Piel,2648,012,03,014,03
Pinagbarilan,6580,013,03,014,03
Poblacion,10573,014,03,014,03
Sabang,12547,016,03,014,03
San Jose,6739,017,03,014,03
San Roque,3967,018,03,014,03
Santa Barbara,12638,019,03,014,03
Santo Cristo,9600,020,03,014,03
Santo Niño,4324,021,03,014,03
Subic,6437,022,03,014,03
Sulivan,5894,023,03,014,03
Tangos,7767,024,03,014,03
Tarcan,8809,025,03,014,03
Tiaong,5861,026,03,014,03
Tibag,2979,027,03,014,03
Tilapayong,3023,028,03,014,03
Virgen delas Flores,7353,030,03,014,03
Antipona,1736,001,03,014,04
Bagumbayan,3863,002,03,014,04
Bambang,8841,003,03,014,04
Batia,40700,004,03,014,04
Biñang 1st,3406,005,03,014,04
Biñang 2nd,2113,006,03,014,04
Bolacan,1566,007,03,014,04
Bundukan,11129,008,03,014,04
Bunlo,4018,009,03,014,04
Caingin,4813,010,03,014,04
Duhat,8905,011,03,014,04
Igulot,1871,012,03,014,04
Lolomboy,14437,013,03,014,04
Poblacion,709,014,03,014,04
Sulucan,2793,015,03,014,04
Taal,9082,016,03,014,04
Tambobong,7323,017,03,014,04
Turo,11864,018,03,014,04
Wakas,2243,019,03,014,04
Bagumbayan,4297,001,03,014,05
Balubad,3738,002,03,014,05
Bambang,14257,003,03,014,05
Matungao,12950,004,03,014,05
Maysantol,2955,005,03,014,05
Perez,2047,006,03,014,05
Pitpitan,5077,007,03,014,05
San Francisco,7486,009,03,014,05
San Jose ,3570,010,03,014,05
