10-digit PSGC,Name,Correspondence Code,Geographic Level,2020 Population,Status
1903627008.0,Buadi Dingun,153627008.0,Bgy,633,
1903627009.0,Buadi Amao,153627009.0,Bgy,481,
1903627010.0,Buadi Amunta,153627010.0,Bgy,307,
1903627011.0,Buadi Arorao,153627011.0,Bgy,418,
1903627012.0,Buadi Atopa,153627012.0,Bgy,352,
1903627013.0,Buadi Dayomangga,153627013.0,Bgy,675,
1903627014.0,Buadi Ongcalo,153627014.0,Bgy,1550,
1903627016.0,Bucalan,153627016.0,Bgy,519,
1903627017.0,Cadayonan Bagumbayan,153627017.0,Bgy,1760,
1903627018.0,Caramat,153627018.0,Bgy,525,
1903627019.0,Carandangan Calopaan,153627019.0,Bgy,708,
1903627021.0,Datu Ma-as,153627021.0,Bgy,434,
1903627022.0,Dilabayan,153627022.0,Bgy,679,
1903627024.0,Dimayon,153627024.0,Bgy,750,
1903627028.0,Gapao Balindong,153627028.0,Bgy,415,
1903627029.0,Ilian,153627029.0,Bgy,561,
1903627035.0,Lumasa,153627035.0,Bgy,443,
1903627036.0,Lumbac Bagoaingud,153627036.0,Bgy,451,
1903627037.0,Lumbac Bubong Maindang,153627037.0,Bgy,473,
1903627038.0,Lumbac Pitakus,153627038.0,Bgy,551,
1903627042.0,Malungun,153627042.0,Bgy,524,
1903627043.0,Maruhom,153627043.0,Bgy,598,
1903627046.0,Masolun,153627046.0,Bgy,600,
1903627047.0,Moriatao Loksa Datu,153627047.0,Bgy,1803,
1903627049.0,Pagalamatan,153627049.0,Bgy,828,
1903627050.0,Pindolonan,153627050.0,Bgy,530,
1903627051.0,Pitakus,153627051.0,Bgy,677,
1903627053.0,Ririk,153627053.0,Bgy,484,
1903627055.0,Salipongan,153627055.0,Bgy,605,
1903627056.0,Lumasa Proper,153627056.0,Bgy,400,
1903627057.0,Sambolawan,153627057.0,Bgy,690,
1903627058.0,Samporna Salamatollah,153627058.0,Bgy,991,
1903627060.0,Somiorang Bandingun,153627060.0,Bgy,456,
1903627061.0,Sigayan Proper,153627061.0,Bgy,501,
1903627062.0,Sunggod,153627062.0,Bgy,625,
1903627063.0,Sunding,153627063.0,Bgy,602,
1903627064.0,Supangan,153627064.0,Bgy,650,
1903627069.0,Tupa-an Buadiatupa,153627069.0,Bgy,358,
1903627070.0,Buadi Amunud,153627070.0,Bgy,450,
1903627071.0,Mangayao,153627071.0,Bgy,708,
1903628000.0,Tubaran,153628000.0,Mun,16896,
1903628001.0,Alog,153628001.0,Bgy,752,
1903628006.0,Beta,153628006.0,Bgy,1562,
1903628009.0,Poblacion,153628009.0,Bgy,883,
1903628012.0,Campo,153628012.0,Bgy,686,
1903628015.0,Datumanong,153628015.0,Bgy,710,
1903628016.0,Dinaigan,153628016.0,Bgy,560,
1903628017.0,Guiarong,153628017.0,Bgy,696,
1903628023.0,Mindamudag,153628023.0,Bgy,655,
1903628030.0,Paigoay-Pimbataan,153628030.0,Bgy,752,
1903628031.0,Polo,153628031.0,Bgy,959,
1903628033.0,Riantaran,153628033.0,Bgy,732,
1903628036.0,Tangcal,153628036.0,Bgy,1530,
1903628037.0,Tubaran Proper,153628037.0,Bgy,667,
1903628038.0,Wago,153628038.0,Bgy,600,
1903628039.0,Bagiangun,153628039.0,Bgy,654,
1903628040.0,Gadongan,153628040.0,Bgy,549,
1903628041.0,Gaput,153628041.0,Bgy,561,
1903628042.0,Madaya,153628042.0,Bgy,713,
1903628043.0,Malaganding,153628043.0,Bgy,950,
1903628046.0,Metadicop,153628046.0,Bgy,518,
1903628047.0,Pagalamatan,153628047.0,Bgy,1207,
1903629000.0,Tugaya,153629000.0,Mun,24778,
1903629001.0,Bagoaingud,153629001.0,Bgy,1257,
1903629004.0,Bubong,153629004.0,Bgy,1210,
1903629005.0,Buadi Alawang,153629005.0,Bgy,804,
1903629006.0,Buadi Dico,153629006.0,Bgy,708,
1903629010.0,Campong Talao,153629010.0,Bgy,1503,
1903629011.0,Cayagan,153629011.0,Bgy,1501,
1903629012.0,Dandanun,153629012.0,Bgy,792,
1903629014.0,Dilimbayan,153629014.0,Bgy,2157,
1903629016.0,Gurain,153629016.0,Bgy,907,
1903629017.0,Poblacion,153629017.0,Bgy,1313,
1903629019.0,Lumbac,153629019.0,Bgy,978,
1903629021.0,Maidan,153629021.0,Bgy,1005,
1903629022.0,Mapantao,153629022.0,Bgy,722,
1903629025.0,Pagalamatan,153629025.0,Bgy,1041,
1903629026.0,Pandiaranao,153629026.0,Bgy,1544,
1903629027.0,Pindolonan I,153629027.0,Bgy,659,
1903629028.0,Pindolonan II,153629028.0,Bgy,765,
1903629030.0,Putad,153629030.0,Bgy,1179,
1903629031.0,Raya,153629031.0,Bgy,1081,
1903629034.0,Sugod I,153629034.0,Bgy,903,
1903629036.0,Sugod Mawatan,153629036.0,Bgy,1024,
1903629037.0,Sumbaga Rogong,153629037.0,Bgy,809,
1903629038.0,Tangcal,153629038.0,Bgy,916,
1903630000.0,Wao,153630000.0,Mun,50366,
1903630001.0,Amoyong,153630001.0,Bgy,1300,
1903630002.0,Balatin,153630002.0,Bgy,639,
1903630003.0,Banga,153630003.0,Bgy,1567,
1903630006.0,Buntongun,153630006.0,Bgy,1363,
1903630007.0,Bo-ot,153630007.0,Bgy,1756,
1903630009.0,Cebuano Group,153630009.0,Bgy,2108,
1903630010.0,Christian Village,153630010.0,Bgy,1832,
1903630011.0,Eastern Wao,153630011.0,Bgy,2970,
1903630012.0,Extension Poblacion,153630012.0,Bgy,2425,
1903630014.0,Gata,153630014.0,Bgy,1377,
1903630016.0,Kabatangan,153630016.0,Bgy,1327,
1903630017.0,Kadingilan,153630017.0,Bgy,1538,
1903630019.0,Katutungan ,153630019.0,Bgy,2316,Pob.
1903630021.0,Kilikili East,153630021.0,Bgy,2949,
1903630022.0,Kilikili West,153630022.0,Bgy,3159,
1903630025.0,Malaigang,153630025.0,Bgy,1019,
1903630026.0,Manila Group,153630026.0,Bgy,3064,
1903630029.0,Milaya,153630029.0,Bgy,2144,
1903630030.0,Mimbuaya,153630030.0,Bgy,949,
1903630031.0,Muslim Village,153630031.0,Bgy,1178,
1903630033.0,Pagalongan,153630033.0,Bgy,2613,
1903630034.0,Panang,153630034.0,Bgy,1061,
1903630035.0,Park Area ,153630035.0,Bgy,4000,Pob.
1903630036.0,Pilintangan,153630036.0,Bgy,2028,
1903630038.0,Serran Village,153630038.0,Bgy,722,
1903630042.0,Western Wao ,153630042.0,Bgy,2962,Pob.
1903631000.0,Marogong,153631000.0,Mun,30118,
1903631001.0,Balut,153631001.0,Bgy,1117,
1903631002.0,Bagumbayan,153631002.0,Bgy,1010,
1903631004.0,Bitayan,153631004.0,Bgy,897,
1903631005.0,Bolawan,153631005.0,Bgy,1498,
1903631006.0,Bonga,153631006.0,Bgy,730,
1903631008.0,Cabasaran,153631008.0,Bgy,665,
1903631009.0,Cahera,153631009.0,Bgy,817,
1903631010.0,Cairantang,153631010.0,Bgy,1059,
1903631011.0,Canibongan,153631011.0,Bgy,1189,
1903631012.0,Diragun,153631012.0,Bgy,1014,
1903631015.0,Mantailoco,153631015.0,Bgy,837,
1903631016.0,Mapantao,153631016.0,Bgy,821,
1903631017.0,Marogong East,153631017.0,Bgy,2261,
1903631018.0,Marogong Proper ,153631018.0,Bgy,4641,Pob.
1903631020.0,Mayaman,153631020.0,Bgy,1517,
1903631021.0,Pabrica,153631021.0,Bgy,906,
1903631023.0,Paigoay Coda,153631023.0,Bgy,813,
1903631024.0,Pasayanan,153631024.0,Bgy,745,
1903631026.0,Piangologan,153631026.0,Bgy,2779,
1903631027.0,Puracan,153631027.0,Bgy,616,
1903631028.0,Romagondong,153631028.0,Bgy,1429,
1903631029.0,Sarang,153631029.0,Bgy,844,
1903631031.0,Cadayonan,153631031.0,Bgy,971,
1903631032.0,Calumbog,153631032.0,Bgy,942,
1903632000.0,Calanogas,153632000.0,Mun,14985,
1903632004.0,Bubonga Ranao,153632004.0,Bgy,717,
1903632008.0,Calalaoan ,153632008.0,Bgy,842,Pob.
1903632015.0,Gas,153632015.0,Bgy,1006,
1903632018.0,Inudaran,153632018.0,Bgy,602,
1903632019.0,Inoma,153632019.0,Bgy,747,
1903632031.0,Luguna,153632031.0,Bgy,748,
1903632038.0,Mimbalawag,153632038.0,Bgy,822,
1903632041.0,Ngingir,153632041.0,Bgy,1288,
1903632042.0,Pagalongan,153632042.0,Bgy,715,
1903632043.0,Panggawalupa,153632043.0,Bgy,914,
1903632044.0,Pantaon,153632044.0,Bgy,1334,
1903632048.0,Piksan,153632048.0,Bgy,1280,
1903632050.0,Pindolonan,153632050.0,Bgy,757,
1903632052.0,Punud,153632052.0,Bgy,900,
1903632054.0,Tagoranao,153632054.0,Bgy,806,
1903632055.0,Taliboboka,153632055.0,Bgy,710,
1903632056.0,Tambac,153632056.0,Bgy,797,
1903633000.0,Buadiposo-Buntong,153633000.0,Mun,18046,
1903633001.0,Bacolod,153633001.0,Bgy,433,
1903633003.0,Bangon,153633003.0,Bgy,483,
1903633005.0,Buadiposo Lilod,153633005.0,Bgy,340,
1903633006.0,Buadiposo Proper,153633006.0,Bgy,450,
1903633007.0,Bubong,153633007.0,Bgy,951,
1903633008.0,Buntong Proper,153633008.0,Bgy,668,
1903633009.0,Cadayonan,153633009.0,Bgy,240,
1903633010.0,Dansalan,153633010.0,Bgy,340,
1903633011.0,Gata,153633011.0,Bgy,1246,
1903633013.0,Kalakala,153633013.0,Bgy,628,
1903633014.0,Katogonan,153633014.0,Bgy,706,
1903633015.0,Lumbac,153633015.0,Bgy,720,
1903633017.0,Lumbatan Manacab,153633017.0,Bgy,398,
1903633018.0,Lumbatan Pataingud,153633018.0,Bgy,674,
1903633019.0,Manacab ,153633019.0,Bgy,630,Pob.
1903633020.0,Minanga,153633020.0,Bgy,307,
1903633021.0,Paling,153633021.0,Bgy,659,
1903633022.0,Pindolonan,153633022.0,Bgy,701,
1903633023.0,Pualas,153633023.0,Bgy,550,
1903633025.0,Buadiposo Raya,153633025.0,Bgy,385,
1903633026.0,Sapot,153633026.0,Bgy,652,
1903633029.0,Tangcal,153633029.0,Bgy,470,
1903633030.0,Tarik,153633030.0,Bgy,515,
1903633031.0,Tuka,153633031.0,Bgy,481,
1903633033.0,Bangon Proper,153633033.0,Bgy,472,
1903633035.0,Raya Buntong,153633035.0,Bgy,813,
1903633037.0,Lunduban,153633037.0,Bgy,327,
1903633038.0,Ragondingan East,153633038.0,Bgy,503,
1903633039.0,Ragondingan Proper,153633039.0,Bgy,400,
1903633040.0,Ragondingan West,153633040.0,Bgy,398,
1903633042.0,Boto Ragondingan,153633042.0,Bgy,801,
1903633043.0,Datu Tambara,153633043.0,Bgy,285,
1903633044.0,Dirisan,153633044.0,Bgy,420,
1903634000.0,Maguing,153634000.0,Mun,30436,
1903634001.0,Agagan,153634001.0,Bgy,700,
1903634003.0,Balagunun,153634003.0,Bgy,901,
1903634004.0,Bolao,153634004.0,Bgy,1245,
1903634005.0,Balawag,153634005.0,Bgy,489,
1903634006.0,Balintao,153634006.0,Bgy,1305,
1903634007.0,Borocot,153634007.0,Bgy,613,
1903634008.0,Bato-bato,153634008.0,Bgy,2165,
1903634009.0,Borrowa,153634009.0,Bgy,465,
1903634011.0,Buadiangkay,153634011.0,Bgy,776,
1903634013.0,Bubong Bayabao,153634013.0,Bgy,890,
1903634014.0,Botud,153634014.0,Bgy,1052,
1903634015.0,Camalig,153634015.0,Bgy,852,
1903634016.0,Cambong,153634016.0,Bgy,604,
1903634019.0,Dilausan ,153634019.0,Bgy,790,Pob.
1903634020.0,Dilimbayan,153634020.0,Bgy,970,
1903634024.0,Ilalag,153634024.0,Bgy,890,
1903634025.0,Kianodan,153634025.0,Bgy,632,
1903634028.0,Lumbac,153634028.0,Bgy,606,
1903634030.0,Madanding,153634030.0,Bgy,1022,
1903634031.0,Madaya,153634031.0,Bgy,2000,
1903634032.0,Maguing Proper,153634032.0,Bgy,1533,
1903634033.0,Malungun,153634033.0,Bgy,1154,
1903634037.0,Pagalongan,153634037.0,Bgy,819,
1903634038.0,Panayangan,153634038.0,Bgy,373,
1903634041.0,Pilimoknan,153634041.0,Bgy,656,
1903634045.0,Ragayan,153634045.0,Bgy,534,
1903634048.0,Lilod Maguing,153634048.0,Bgy,733,
1903634051.0,Bubong,153634051.0,Bgy,580,
1903634052.0,Lilod Borocot,153634052.0,Bgy,1121,
1903634053.0,Malungun Borocot,153634053.0,Bgy,866,
1903634054.0,Malungun Pagalongan,153634054.0,Bgy,499,
1903634055.0,Sabala Dilausan,153634055.0,Bgy,1123,
1903634056.0,Lumbac-Dimarao,153634056.0,Bgy,602,
1903634057.0,Pindolonan,153634057.0,Bgy,876,
1903635000.0,Picong,153635000.0,Mun,18907,
1903635004.0,Bara-as,153635004.0,Bgy,1681,
1903635007.0,Biasong,153635007.0,Bgy,723,
1903635009.0,Bulangos,153635009.0,Bgy,1038,
1903635015.0,Durian,153635015.0,Bgy,861,
1903635016.0,Ilian,153635016.0,Bgy,687,
1903635024.0,Liangan ,153635024.0,Bgy,1234,Pob.
1903635028.0,Maganding,153635028.0,Bgy,1572,
1903635029.0,Maladi,153635029.0,Bgy,1652,
1903635035.0,Mapantao,153635035.0,Bgy,1024,
1903635037.0,Micalubo,153635037.0,Bgy,1059,
1903635041.0,Pindolonan,153635041.0,Bgy,697,
1903635042.0,Punong,153635042.0,Bgy,1010,
1903635043.0,Ramitan,153635043.0,Bgy,912,
1903635049.0,Torogan,153635049.0,Bgy,644,
1903635050.0,Tual,153635050.0,Bgy,677,
1903635052.0,Tuca,153635052.0,Bgy,975,
1903635053.0,Ubanoban,153635053.0,Bgy,1212,
1903635054.0,Anas,153635054.0,Bgy,604,
1903635061.0,Mimbalawag,153635061.0,Bgy,645,
1903636000.0,Lumbayanague,153636000.0,Mun,19091,
1903636004.0,Bagoaingud,153636004.0,Bgy,833,
1903636005.0,Balaigay,153636005.0,Bgy,1739,
1903636007.0,Bualan,153636007.0,Bgy,713,
1903636008.0,Cadingilan,153636008.0,Bgy,528,
1903636009.0,Casalayan,153636009.0,Bgy,858,
1903636010.0,Dala,153636010.0,Bgy,795,
1903636012.0,Dilimbayan,153636012.0,Bgy,818,
1903636013.0,Cabuntungan,153636013.0,Bgy,792,
1903636014.0,Lamin,153636014.0,Bgy,782,
1903636015.0,Diromoyod,153636015.0,Bgy,759,
1903636017.0,Kabasaran ,153636017.0,Bgy,1312,Pob.
1903636018.0,Nanagun,153636018.0,Bgy,1014,
1903636019.0,Mapantao-Balangas,153636019.0,Bgy,672,
1903636020.0,Miniros,153636020.0,Bgy,1100,
1903636022.0,Pantaon,153636022.0,Bgy,750,
1903636023.0,Pindolonan,153636023.0,Bgy,661,
1903636025.0,Pitatanglan,153636025.0,Bgy,967,
1903636026.0,Poctan,153636026.0,Bgy,572,
1903636030.0,Singcara,153636030.0,Bgy,1206,
1903636033.0,Wago,153636033.0,Bgy,847,
1903636035.0,Cadayonan,153636035.0,Bgy,791,
1903636036.0,Cadingilan A,153636036.0,Bgy,582,
1903637000.0,Amai Manabilang,153637000.0,Mun,12124,
1903637001.0,Poblacion,153637001.0,Bgy,872,
1903637002.0,Bagumbayan,153637002.0,Bgy,607,
1903637003.0,Bandara-Ingud,153637003.0,Bgy,285,
1903637005.0,Comara,153637005.0,Bgy,1014,
1903637006.0,Frankfort,153637006.0,Bgy,1633,
1903637008.0,Lambanogan,153637008.0,Bgy,502,
1903637009.0,Lico,153637009.0,Bgy,560,
1903637010.0,Mansilano,153637010.0,Bgy,584,
1903637012.0,Natangcopan,153637012.0,Bgy,725,
1903637013.0,Pagonayan,153637013.0,Bgy,622,
1903637014.0,Pagalamatan,153637014.0,Bgy,1067,
1903637015.0,Piagma,153637015.0,Bgy,324,
1903637016.0,Punud,153637016.0,Bgy,809,
1903637017.0,Ranao-Baning,153637017.0,Bgy,638,
1903637018.0,Salam,153637018.0,Bgy,516,
1903637019.0,Sagua-an,153637019.0,Bgy,456,
1903637021.0,Sumugot,153637021.0,Bgy,910,
1903638000.0,Tagoloan Ii,153638000.0,Mun,12602,
1903638002.0,Bantalan,153638002.0,Bgy,589,
1903638004.0,Bayog,153638004.0,Bgy,550,
1903638005.0,Cadayonan,153638005.0,Bgy,640,
1903638006.0,Dagonalan,153638006.0,Bgy,476,
1903638007.0,Dimalama,153638007.0,Bgy,590,
1903638009.0,Gayakay,153638009.0,Bgy,580,
1903638012.0,Inodaran,153638012.0,Bgy,525,
1903638013.0,Kalilangan,153638013.0,Bgy,476,
1903638015.0,Kianibong,153638015.0,Bgy,515,
1903638017.0,Kingan,153638017.0,Bgy,1076,
1903638018.0,Kitaon,153638018.0,Bgy,374,
1903638024.0,Bagoaingud,153638024.0,Bgy,876,
1903638025.0,Malinao,153638025.0,Bgy,706,
1903638026.0,Malingon,153638026.0,Bgy,1050,
1903638027.0,Mama-an Pagalongan,153638027.0,Bgy,524,
1903638029.0,Marawi,153638029.0,Bgy,521,
1903638030.0,Maimbaguiang,153638030.0,Bgy,1150,
1903638041.0,Sigayan,153638041.0,Bgy,573,
1903638042.0,Tagoloan Poblacion,153638042.0,Bgy,811,
1903639000.0,Kapatagan,153639000.0,Mun,20498,
1903639001.0,Bakikis,153639001.0,Bgy,1114,
1903639002.0,Barao,153639002.0,Bgy,905,
1903639003.0,Bongabong,153639003.0,Bgy,1328,
1903639004.0,Daguan,153639004.0,Bgy,5245,
1903639005.0,Inudaran,153639005.0,Bgy,793,
1903639006.0,Kabaniakawan,153639006.0,Bgy,616,
1903639007.0,Kapatagan,153639007.0,Bgy,1568,
1903639008.0,Lusain,153639008.0,Bgy,1075,
1903639009.0,Matimos,153639009.0,Bgy,692,
1903639010.0,Minimao,153639010.0,Bgy,1330,
1903639011.0,Pinantao,153639011.0,Bgy,1700,
1903639012.0,Salaman,153639012.0,Bgy,1637,
1903639013.0,Sigayan,153639013.0,Bgy,985,
1903639014.0,Tabuan,153639014.0,Bgy,860,
1903639015.0,Upper Igabay,153639015.0,Bgy,650,
1903640000.0,Sultan Dumalondong,153640000.0,Mun,12500,
1903640001.0,Bacayawan,153640001.0,Bgy,3110,
1903640002.0,Buta,153640002.0,Bgy,1400,
1903640003.0,Dinganun Guilopa,153640003.0,Bgy,1698,
1903640004.0,Lumbac,153640004.0,Bgy,1365,
1903640005.0,Malalis,153640005.0,Bgy,2677,
1903640006.0,Pagalongan,153640006.0,Bgy,1120,
1903640007.0,Tagoranao,153640007.0,Bgy,1130,
1903641000.0,Lumbaca-Unayan,153641000.0,Mun,8131,
1903641001.0,Bangon,153641001.0,Bgy,987,
1903641002.0,Beta,153641002.0,Bgy,753,
1903641003.0,Calalon,153641003.0,Bgy,809,
1903641004.0,Calipapa,153641004.0,Bgy,1030,
1903641005.0,Dilausan,153641005.0,Bgy,1006,
1903641006.0,Dimapaok,153641006.0,Bgy,800,
1903641007.0,Lumbac Dilausan,153641007.0,Bgy,691,
1903641008.0,Oriental Beta,153641008.0,Bgy,1419,
1903641009.0,Tringun,153641009.0,Bgy,636,
1906600000.0,Sulu,156600000.0,Prov,1000108,
1906601000.0,Indanan,156601000.0,Mun,93168,
1906601001.0,Adjid,156601001.0,Bgy,2238,
1906601002.0,Bangalan,156601002.0,Bgy,1744,
1906601003.0,Bato-bato,156601003.0,Bgy,4810,
1906601004.0,Buanza,156601004.0,Bgy,5842,
1906601005.0,Bud-Taran,156601005.0,Bgy,1160,
1906601006.0,Bunut,156601006.0,Bgy,2200,
1906601007.0,Jati-Tunggal,156601007.0,Bgy,1590,
1906601008.0,Kabbon Maas,156601008.0,Bgy,1506,
1906601010.0,Kagay,156601010.0,Bgy,2443,
1906601011.0,Kajatian,156601011.0,Bgy,18437,
1906601012.0,Kan Islam,156601012.0,Bgy,2112,
1906601013.0,Kandang Tukay,156601013.0,Bgy,1258,
1906601014.0,Karawan,156601014.0,Bgy,1486,
1906601015.0,Katian,156601015.0,Bgy,1460,
1906601016.0,Kuppong,156601016.0,Bgy,2026,
1906601017.0,Lambayong,156601017.0,Bgy,1392,
1906601018.0,Langpas,156601018.0,Bgy,2498,
1906601019.0,Licup,156601019.0,Bgy,1649,
1906601020.0,Malimbaya,156601020.0,Bgy,1622,
1906601021.0,Manggis,156601021.0,Bgy,1890,
1906601022.0,Manilop,156601022.0,Bgy,1505,
1906601023.0,Paligue,156601023.0,Bgy,1502,
1906601024.0,Panabuan,156601024.0,Bgy,1950,
1906601025.0,Pasil,156601025.0,Bgy,2676,
1906601026.0,Poblacion,156601026.0,Bgy,3004,
1906601027.0,Sapah Malaum,156601027.0,Bgy,1608,
1906601028.0,Panglima Misuari,156601028.0,Bgy,1536,
1906601029.0,Sionogan,156601029.0,Bgy,3363,
1906601030.0,Tagbak,156601030.0,Bgy,4497,
1906601031.0,Timbangan,156601031.0,Bgy,5480,
1906601032.0,Tubig Dakulah,156601032.0,Bgy,2229,
1906601033.0,Tubig Parang,156601033.0,Bgy,1987,
1906601035.0,Tumantangis,156601035.0,Bgy,1320,
1906601036.0,Sawaki,156601036.0,Bgy,1148,
1906602000.0,Jolo ,156602000.0,Mun,137266,Capital
1906602001.0,Alat,156602001.0,Bgy,11368,
1906602002.0,Asturias,156602002.0,Bgy,26997,
1906602003.0,Bus-bus,156602003.0,Bgy,38650,
1906602004.0,Chinese Pier,156602004.0,Bgy,7718,
1906602007.0,San Raymundo,156602007.0,Bgy,17051,
1906602008.0,Takut-takut,156602008.0,Bgy,8123,
1906602009.0,Tulay,156602009.0,Bgy,14891,
1906602010.0,Walled City ,156602010.0,Bgy,12468,Pob.
1906603000.0,Kalingalan Caluang,156603000.0,Mun,39549,
1906603002.0,Kambing,156603002.0,Bgy,3430,
1906603004.0,Kanlagay,156603004.0,Bgy,2826,
1906603010.0,Pang,156603010.0,Bgy,5798,
1906603011.0,Pangdan Pangdan,156603011.0,Bgy,2601,
1906603012.0,Pitogo,156603012.0,Bgy,8354,
1906603013.0,Karungdong ,156603013.0,Bgy,5986,Pob.
1906603016.0,Tunggol,156603016.0,Bgy,3396,
1906603017.0,Masjid Bayle,156603017.0,Bgy,3162,
1906603018.0,Masjid Punjungan,156603018.0,Bgy,3996,
1906604000.0,Luuk,156604000.0,Mun,37873,
1906604004.0,Bual,156604004.0,Bgy,2434,
1906604007.0,Kan-Bulak,156604007.0,Bgy,2014,
1906604008.0,Kan-Mindus,156604008.0,Bgy,2814,
1906604012.0,Lambago,156604012.0,Bgy,2170,
1906604013.0,Lianutan,156604013.0,Bgy,2897,
1906604014.0,Lingah,156604014.0,Bgy,1431,
1906604015.0,Mananti,156604015.0,Bgy,2469,
1906604021.0,Tubig-Puti ,156604021.0,Bgy,11996,Pob.
1906604024.0,Tandu-Bato,156604024.0,Bgy,2650,
1906604028.0,Tulayan Island,156604028.0,Bgy,2236,
1906604029.0,Guimbaun,156604029.0,Bgy,1731,
1906604030.0,Niog-niog,156604030.0,Bgy,3031,
1906605000.0,Maimbung,156605000.0,Mun,59597,
1906605001.0,Anak Jati,156605001.0,Bgy,608,
1906605002.0,Bato Ugis,156605002.0,Bgy,1250,
1906605003.0,Bualo Lahi,156605003.0,Bgy,613,
1906605004.0,Bualo Lipid,156605004.0,Bgy,2316,
1906605005.0,Bulabog,156605005.0,Bgy,700,
1906605006.0,Ratag Limbon,156605006.0,Bgy,944,
1906605007.0,Duhol Kabbon,156605007.0,Bgy,514,
1906605008.0,Gulangan,156605008.0,Bgy,844,
1906605009.0,Ipil,156605009.0,Bgy,845,
1906605010.0,Kandang,156605010.0,Bgy,961,
1906605011.0,Kapok-Punggol,156605011.0,Bgy,995,
1906605012.0,Kulasi,156605012.0,Bgy,5008,
1906605013.0,Labah,156605013.0,Bgy,618,
1906605014.0,Lagasan Asibih,156605014.0,Bgy,1098,
1906605015.0,Lantong,156605015.0,Bgy,1350,
1906605016.0,Laud Kulasi,156605016.0,Bgy,3392,
1906605017.0,Laum Maimbung,156605017.0,Bgy,9784,
1906605018.0,Lunggang,156605018.0,Bgy,652,
1906605019.0,Lower Tambaking,156605019.0,Bgy,505,
1906605020.0,Lapa,156605020.0,Bgy,651,
1906605021.0,Matatal,156605021.0,Bgy,2479,
1906605022.0,Patao,156605022.0,Bgy,1569,
1906605023.0,Poblacion,156605023.0,Bgy,18213,
1906605024.0,Tabu-Bato,156605024.0,Bgy,598,
1906605025.0,Tandu Patong,156605025.0,Bgy,1495,
1906605026.0,Tubig-Samin,156605026.0,Bgy,1074,
1906605027.0,Upper Tambaking,156605027.0,Bgy,521,
1906606000.0,Hadji Panglima Tahil,156606000.0,Mun,7906,
1906606002.0,Bubuan,156606002.0,Bgy,950,
1906606003.0,Kabuukan,156606003.0,Bgy,2492,
1906606008.0,Pag-asinan,156606008.0,Bgy,1608,
1906606012.0,Bangas ,156606012.0,Bgy,2052,Pob.
1906606015.0,Teomabal,156606015.0,Bgy,804,
1906607000.0,Old Panamao,156607000.0,Mun,49849,
1906607001.0,Asin,156607001.0,Bgy,1685,
1906607002.0,Bakud,156607002.0,Bgy,1243,
1906607003.0,Bangday,156607003.0,Bgy,986,
1906607004.0,Baunoh,156607004.0,Bgy,1240,
1906607005.0,Bitanag,156607005.0,Bgy,954,
1906607006.0,Bud Seit,156607006.0,Bgy,904,
1906607007.0,Bulangsi,156607007.0,Bgy,1515,
1906607008.0,Datag,156607008.0,Bgy,881,
1906607011.0,Kamalig,156607011.0,Bgy,1482,
1906607013.0,Kan Ukol,156607013.0,Bgy,1121,
1906607014.0,Kan Asaali,156607014.0,Bgy,1082,
1906607015.0,Kan-Dayok,156607015.0,Bgy,1450,
1906607016.0,Kan-Sipat,156607016.0,Bgy,856,
1906607017.0,Kawasan,156607017.0,Bgy,821,
1906607018.0,Kulay-kulay,156607018.0,Bgy,1949,
1906607019.0,Lakit,156607019.0,Bgy,813,
1906607023.0,Lunggang,156607023.0,Bgy,972,
1906607027.0,Parang,156607027.0,Bgy,1040,
1906607028.0,Lower Patibulan,156607028.0,Bgy,1188,
1906607029.0,Upper Patibulan,156607029.0,Bgy,1825,
1906607030.0,Pugad Manaul,156607030.0,Bgy,1208,
1906607031.0,Puhagan,156607031.0,Bgy,1149,
1906607033.0,Seit Higad,156607033.0,Bgy,1141,
1906607034.0,Seit Lake ,156607034.0,Bgy,2299,Pob.
1906607036.0,Su-uh,156607036.0,Bgy,13732,
1906607037.0,Tabu Manuk,156607037.0,Bgy,1520,
1906607038.0,Tandu-tandu,156607038.0,Bgy,805,
1906607039.0,Tayungan,156607039.0,Bgy,1265,
1906607040.0,Tinah,156607040.0,Bgy,601,
1906607042.0,Tubig Gantang,156607042.0,Bgy,1320,
1906607043.0,Tubig Jati,156607043.0,Bgy,802,
1906608000.0,Pangutaran,156608000.0,Mun,36374,
1906608001.0,Alu Bunah,156608001.0,Bgy,840,
1906608003.0,Bangkilay,156608003.0,Bgy,2204,
1906608004.0,Kawitan,156608004.0,Bgy,2262,
1906608005.0,Kehi Niog,156608005.0,Bgy,1918,
1906608006.0,Lantong Babag,156608006.0,Bgy,2020,
1906608007.0,Lumah Dapdap,156608007.0,Bgy,2823,
1906608009.0,Pandan Niog,156608009.0,Bgy,4024,
1906608010.0,Panducan,156608010.0,Bgy,2579,
1906608011.0,Panitikan,156608011.0,Bgy,1956,
1906608012.0,Patutol,156608012.0,Bgy,1240,
1906608013.0,Simbahan ,156608013.0,Bgy,5636,Pob.
1906608014.0,Se-ipang,156608014.0,Bgy,1473,
1906608016.0,Suang Bunah,156608016.0,Bgy,1551,
1906608017.0,Tonggasang,156608017.0,Bgy,1309,
1906608018.0,Tubig Nonok,156608018.0,Bgy,1805,
1906608019.0,Tubig Sallang,156608019.0,Bgy,2734,
1906609000.0,Parang,156609000.0,Mun,71495,
